topicId,rootId,wordId,type,group,title,question,answers,correctAnswer,explanation,audio_script,image_description,wordGroup,level,order
t-hsk1-cumtucodinh,,w-zenmeyang,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 这个周末你想做什么？\nZhège zhōumò nǐ xiǎng zuò shénme?\nB: 我们去公园玩儿，___？\nWǒmen qù gōngyuán wánr, ___？""}","{""vi"": [""A. 什么地方 [shénme dìfang]"", ""B. 怎么样 [zěnme yàng]"", ""C. 对不起 [duìbuqǐ]"", ""D. 不客气 [bù kèqi]""]}","{""vi"": ""B""}","{""vi"": ""A: 这个周末你想做什么？\nB: 我们去公园玩儿，怎么样？\nZhège zhōumò nǐ xiǎng zuò shénme?\nWǒmen qù gōngyuán wánr, zěnme yàng?\n\nDịch:\nA: Cuối tuần này bạn muốn làm gì?\nB: Chúng mình đi công viên chơi, thế nào?""}",,,[],HSK1,54
t-hsk1-cumtucodinh,,w-duibuqi,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n对不起 [duìbuqǐ]""}","{""vi"": [""A. cảm ơn"", ""B. không sao"", ""C. xin lỗi"", ""D. không có gì""]}","{""vi"": ""C""}","{""vi"": ""对不起 [duìbuqǐ]: xin lỗi""}",,,[],HSK1,55
t-hsk1-cumtucodinh,,w-duibuqi,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nduìbuqǐ""}","{""vi"": [""A. 谢谢 [xièxie]"", ""B. 对不起 [duìbuqǐ]"", ""C. 没事儿 [méishìr]"", ""D. 开玩笑 [kāiwánxiào]""]}","{""vi"": ""B""}","{""vi"": ""对不起 [duìbuqǐ]: xin lỗi""}",对不起,,[],HSK1,56
t-hsk1-cumtucodinh,,w-duibuqi,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n对不起 [duìbuqǐ] = xin lỗi""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""对不起 [duìbuqǐ]: xin lỗi""}",,,[],HSK1,57
t-hsk1-cumtucodinh,,w-duibuqi,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n对不起""}","{""vi"": [""A. [xièxie] - cảm ơn"", ""B. [méi shénme] - không có gì"", ""C. [méi guānxi] - không sao"", ""D. [duìbuqǐ] - xin lỗi""]}","{""vi"": ""D""}","{""vi"": ""对不起 [duìbuqǐ]: xin lỗi""}",,,[],HSK1,58
t-hsk1-cumtucodinh,,w-duibuqi,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""xin lỗi\"":""}","{""vi"": [""A. 没关系 [méi guānxi]"", ""B. 怎么 [zěnme]"", ""C. 对不起 [duìbuqǐ]"", ""D. 一下儿 [yīxiàr]""]}","{""vi"": ""C""}","{""vi"": ""对不起 [duìbuqǐ]: xin lỗi""}",,,[],HSK1,59
t-hsk1-cumtucodinh,,w-duibuqi,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": ""Xem hình và chọn từ phù hợp:""}","{""vi"": [""A. 不客气 [bùkèqì]"", ""B. 对不起 [duìbuqǐ]"", ""C. 没什么 [méi shénme]"", ""D. 再见 [zàijiàn]""]}","{""vi"": ""B""}","{""vi"": ""对不起 [duìbuqǐ]: xin lỗi""}",,"A person bowing with palms together, apologizing with a regretful expression.",[],HSK1,60
t-hsk1-cumtucodinh,,w-duibuqi,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nxin lỗi""}",None,"{""vi"": ""对不起""}","{""vi"": ""对不起 [duìbuqǐ]: xin lỗi""}",,,[],HSK1,61
t-hsk1-cumtucodinh,,w-duibuqi,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n他迟到了，对老师说：\""___，我来晚了。\""\nTā chídào le, duì lǎoshī shuō: ___, wǒ lái wǎn le.""}","{""vi"": [""A. 对不起 [duìbuqǐ]"", ""B. 有时候 [yǒu shíhou]"", ""C. 怎么 [zěnme]"", ""D. 不客气 [bùkèqì]""]}","{""vi"": ""A""}","{""vi"": ""他迟到了，对老师说：\""对不起，我来晚了。\""\nTā chídào le, duì lǎoshī shuō: \""duìbuqǐ, wǒ lái wǎn le.\""\nDịch: Anh ấy đến muộn, nói với cô giáo: \""Xin lỗi, em đến muộn rồi ạ.\""""}",,,[],HSK1,62
t-hsk1-cumtucodinh,,w-duibuqi,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 对不起，我没看见你。\nDuìbuqǐ, wǒ méi kànjiàn nǐ."", ""B. 对不起，我不看见你。\nDuìbuqǐ, wǒ bù kànjiàn nǐ.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n对不起，我没看见你。\nDuìbuqǐ, wǒ méi kànjiàn nǐ.\nDịch: Xin lỗi, tôi không nhìn thấy bạn.\n\nCâu sai:\n对不起，我不看见你。\nDuìbuqǐ, wǒ bù kànjiàn nǐ.\nLý do: Sai phó từ phủ định — \""看见\"" chỉ hành động đã xảy ra, cần dùng \""没\"" để phủ định, không phải \""不\"".""}",,,[],HSK1,63
t-hsk1-cumtucodinh,,w-duibuqi,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n他帮我拿书，我对他说：\""对不起。\""\nTā bāng wǒ ná shū, wǒ duì tā shuō: \""duìbuqǐ.\""""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""Nguyên nhân sai: \""对不起\"" dùng để xin lỗi, không dùng để cảm ơn. Khi ai đó giúp mình, phải nói \""谢谢\"" (cảm ơn).\n\nCâu đúng:\n他帮我拿书，我对他说：\""谢谢。\""\nTā bāng wǒ ná shū, wǒ duì tā shuō: \""xièxie.\""\nDịch: Anh ấy giúp tôi lấy sách, tôi nói với anh ấy: \""Cảm ơn.\""""}",,,[],HSK1,64
t-hsk1-cumtucodinh,,w-duibuqi,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 现在几点了？\nXiànzài jǐ diǎn le?\nB: ___！我忘了时间。\n___! wǒ wàng le shíjiān.""}","{""vi"": [""A. 没事儿 [méishìr]"", ""B. 对不起 [duìbuqǐ]"", ""C. 再见 [zàijiàn]"", ""D. 有时候 [yǒu shíhou]""]}","{""vi"": ""B""}","{""vi"": ""A: 现在几点了？\nB: 对不起！我忘了时间。\nXiànzài jǐ diǎn le?\nDuìbuqǐ! Wǒ wàng le shíjiān.\n\nDịch:\nA: Bây giờ mấy giờ rồi?\nB: Xin lỗi! Tôi quên mất thời gian.""}",,,[],HSK1,65
t-hsk1-cumtucodinh,,w-meishir,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n没事儿 [méishìr]""}","{""vi"": [""A. không có gì"", ""B. xin lỗi"", ""C. không sao"", ""D. không có việc gì""]}","{""vi"": ""D""}","{""vi"": ""没事儿 [méishìr]: không có việc gì""}",,,[],HSK1,66
t-hsk1-cumtucodinh,,w-meishir,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nméishìr""}","{""vi"": [""A. 没什么 [méi shénme]"", ""B. 没关系 [méi guānxi]"", ""C. 没事儿 [méishìr]"", ""D. 对不起 [duìbuqǐ]""]}","{""vi"": ""C""}","{""vi"": ""没事儿 [méishìr]: không có việc gì""}",没事儿,,[],HSK1,67
t-hsk1-cumtucodinh,,w-meishir,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n没事儿 [méishìr] = xin lỗi""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""没事儿 [méishìr]: không có việc gì""}",,,[],HSK1,68
t-hsk1-cumtucodinh,,w-meishir,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n没事儿""}","{""vi"": [""A. [méi shénme] - không có gì"", ""B. [méishìr] - không có việc gì"", ""C. [duìbuqǐ] - xin lỗi"", ""D. [zàijiàn] - tạm biệt""]}","{""vi"": ""B""}","{""vi"": ""没事儿 [méishìr]: không có việc gì""}",,,[],HSK1,69
t-hsk1-cumtucodinh,,w-meishir,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""không có việc gì\"":""}","{""vi"": [""A. 没事儿 [méishìr]"", ""B. 不客气 [bù kèqi]"", ""C. 一下儿 [yīxiàr]"", ""D. 没什么 [méi shénme]""]}","{""vi"": ""A""}","{""vi"": ""没事儿 [méishìr]: không có việc gì""}",,,[],HSK1,70
t-hsk1-cumtucodinh,,w-meishir,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}",None,None,None,"{""vi"": ""没事儿 [méishìr]: không có việc gì""}",,None,[],HSK1,71
t-hsk1-cumtucodinh,,w-meishir,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nkhông có việc gì""}",None,"{""vi"": ""没事儿""}","{""vi"": ""没事儿 [méishìr]: không có việc gì""}",,,[],HSK1,72
t-hsk1-cumtucodinh,,w-meishir,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n朋友对我说对不起，我对朋友说___。\nPéngyou duì wǒ shuō duìbuqǐ, wǒ duì péngyou shuō ___。""}","{""vi"": [""A. 干什么 [gàn shénme]"", ""B. 再见 [zàijiàn]"", ""C. 怎么样 [zěnme yàng]"", ""D. 没事儿 [méishìr]""]}","{""vi"": ""D""}","{""vi"": ""朋友对我说对不起，我对朋友说没事儿。\nPéngyou duì wǒ shuō duìbuqǐ, wǒ duì péngyou shuō méishìr.\nDịch: Bạn nói với tôi \""xin lỗi\"", tôi nói với bạn \""không sao\"".""}",,,[],HSK1,73
t-hsk1-cumtucodinh,,w-meishir,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 爸爸，我没事儿。\nBàba, wǒ méishìr."", ""B. 爸爸没事儿我。\nBàba méishìr wǒ.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n爸爸，我没事儿。\nBàba, wǒ méishìr.\nDịch: Bố ơi, con không sao.\n\nCâu sai:\n爸爸没事儿我。\nBàba méishìr wǒ.\nLý do: \""没事儿\"" là cụm từ cố định, không thể mang tân ngữ.""}",,,[],HSK1,74
t-hsk1-cumtucodinh,,w-meishir,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n我没事儿朋友。\nWǒ méishìr péngyou.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""Nguyên nhân sai: \""没事儿\"" là cụm từ cố định, không thể dùng làm tính từ bổ nghĩa cho danh từ \""朋友\"".\n\nCâu đúng:\n我的朋友没事儿。\nWǒ de péngyou méishìr.\nDịch: Bạn tôi không sao.""}",,,[],HSK1,75
t-hsk1-cumtucodinh,,w-meishir,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 我担心明天的考试。\nWǒ dānxīn míngtiān de kǎoshì.\nB: ___，你一定可以的。\n___, nǐ yīdìng kěyǐ de.""}","{""vi"": [""A. 怎么 [zěnme]"", ""B. 谢谢 [xièxie]"", ""C. 没事儿 [méishìr]"", ""D. 对不起 [duìbuqǐ]""]}","{""vi"": ""C""}","{""vi"": ""A: 我担心明天的考试。\nB: 没事儿，你一定可以的。\nWǒ dānxīn míngtiān de kǎoshì.\nMéishìr, nǐ yīdìng kěyǐ de.\n\nDịch:\nA: Em lo kỳ thi ngày mai.\nB: Không sao, em nhất định sẽ làm được.""}",,,[],HSK1,76
t-hsk1-cumtucodinh,,w-meishenme,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n没什么 [méi shénme]""}","{""vi"": [""A. tạm biệt, hẹn gặp lại"", ""B. cảm ơn"", ""C. xin lỗi"", ""D. không có gì""]}","{""vi"": ""D""}","{""vi"": ""没什么 [méi shénme]: không có gì""}",,,[],HSK1,77
t-hsk1-cumtucodinh,,w-meishenme,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\n[méi shénme]""}","{""vi"": [""A. 什么 [shénme]"", ""B. 没事儿 [méishìr]"", ""C. 没什么 [méi shénme]"", ""D. 干什么 [gànshénme]""]}","{""vi"": ""C""}","{""vi"": ""没什么 [méi shénme]: không có gì""}",没什么,,[],HSK1,78
t-hsk1-cumtucodinh,,w-meishenme,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n没什么 [méi shénme] = cảm ơn""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""没什么 [méi shénme]: không có gì""}",,,[],HSK1,79
t-hsk1-cumtucodinh,,w-meishenme,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n没什么""}","{""vi"": [""A. [méishìr] - không có việc gì"", ""B. [méi shénme] - không có gì"", ""C. [shénme] - cái gì"", ""D. [méi guānxi] - không sao""]}","{""vi"": ""B""}","{""vi"": ""没什么 [méi shénme]: không có gì""}",,,[],HSK1,80
t-hsk1-cumtucodinh,,w-meishenme,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""không có gì\"":""}","{""vi"": [""A. 对不起 [duìbuqǐ]"", ""B. 谢谢 [xièxie]"", ""C. 没什么 [méi shénme]"", ""D. 没关系 [méi guānxi]""]}","{""vi"": ""C""}","{""vi"": ""没什么 [méi shénme]: không có gì""}",,,[],HSK1,81
t-hsk1-cumtucodinh,,w-meishenme,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}",None,None,"{""vi"": ""没什么""}","{""vi"": ""没什么 [méi shénme]: không có gì""}",,None,[],HSK1,82
t-hsk1-cumtucodinh,,w-meishenme,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nkhông có gì""}",None,"{""vi"": ""没什么""}","{""vi"": ""没什么 [méi shénme]: không có gì""}",,,[],HSK1,83
t-hsk1-cumtucodinh,,w-meishenme,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n我帮了他，他说谢谢，我说___。\nWǒ bāng le tā, tā shuō xièxie, wǒ shuō ___.""}","{""vi"": [""A. 有时候 [yǒu shíhou]"", ""B. 没什么 [méi shénme]"", ""C. 对不起 [duìbuqǐ]"", ""D. 口 [kǒu]""]}","{""vi"": ""B""}","{""vi"": ""我帮了他，他说谢谢，我说没什么。\nWǒ bāng le tā, tā shuō xièxie, wǒ shuō méi shénme.\nDịch: Tôi giúp anh ấy, anh ấy nói cảm ơn, tôi nói không có gì.""}",,,[],HSK1,84
t-hsk1-cumtucodinh,,w-meishenme,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. A: 对不起！B: 没什么。\nA: Duìbuqǐ! B: Méi shénme."", ""B. A: 没什么！B: 对不起。\nA: Méi shénme! B: Duìbuqǐ.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\nA: 对不起！B: 没什么。\nA: Duìbuqǐ! B: Méi shénme.\nDịch: A: Xin lỗi! B: Không có gì.\n\nCâu sai:\nA: 没什么！B: 对不起。\nA: Méi shénme! B: Duìbuqǐ.\nLý do: Sai collocation — 没什么 dùng để đáp lại lời xin lỗi, không phải để xin lỗi. Trong hội thoại này, A phải nói 对不起 rồi B mới đáp 没什么.""}",,,[],HSK1,85
t-hsk1-cumtucodinh,,w-meishenme,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n你太客气了，没什么。\nNǐ tài kèqi le, méi shénme.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""你太客气了，没什么。\nNǐ tài kèqi le, méi shénme.\nDịch: Bạn khách sáo quá, không có gì.""}",,,[],HSK1,86
t-hsk1-cumtucodinh,,w-meishenme,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你怎么了？\nNǐ zěnme le?\nB: ___。\n___"", ""en"": """"}","{""vi"": [""A. 没什么 [méi shénme]"", ""B. 怎么 [zěnme]"", ""C. 干什么 [gànshénme]"", ""D. 怎么样 [zěnmeyàng]""], ""en"": ["""", """", """", """"]}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""A: 你怎么了？\nB: 没什么。\nNǐ zěnme le?\nMéi shénme.\n\nDịch:\nA: Bạn làm sao thế?\nB: Không có gì."", ""en"": """"}",,,[],HSK1,87
t-hsk1-cumtucodinh,,w-meiguanxi,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n没关系 [méi guānxi]""}","{""vi"": [""A. xin lỗi"", ""B. cái gì"", ""C. không sao"", ""D. cảm ơn""]}","{""vi"": ""C""}","{""vi"": ""没关系 [méi guānxi]: không sao""}",,,[],HSK1,88
t-hsk1-cumtucodinh,,w-meiguanxi,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nméi guānxi""}","{""vi"": [""A. 没事儿 [méishìr]"", ""B. 对不起 [duìbuqǐ]"", ""C. 谢谢 [xièxie]"", ""D. 没关系 [méi guānxi]""]}","{""vi"": ""D""}","{""vi"": ""没关系 [méi guānxi]: không sao""}",没关系,,[],HSK1,89
t-hsk1-cumtucodinh,,w-meiguanxi,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n没关系 [méi guānxi] = xin lỗi""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""没关系 [méi guānxi]: không sao""}",,,[],HSK1,90
t-hsk1-cumtucodinh,,w-meiguanxi,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n没关系""}","{""vi"": [""A. [méishìr] - không có việc gì"", ""B. [duìbuqǐ] - xin lỗi"", ""C. [méi guānxi] - không sao"", ""D. [bù kèqi] - không có gì, đừng khách sáo""]}","{""vi"": ""C""}","{""vi"": ""没关系 [méi guānxi]: không sao""}",,,[],HSK1,91
t-hsk1-cumtucodinh,,w-meiguanxi,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""không sao\"":""}","{""vi"": [""A. 没关系 [méi guānxi]"", ""B. 不客气 [bù kèqi]"", ""C. 怎么 [zěnme]"", ""D. 干什么 [gànshénme]""]}","{""vi"": ""A""}","{""vi"": ""没关系 [méi guānxi]: không sao""}",,,[],HSK1,92
t-hsk1-cumtucodinh,,w-meiguanxi,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}",None,None,"{""vi"": ""没关系""}","{""vi"": ""没关系 [méi guānxi]: không sao""}",,None,[],HSK1,93
t-hsk1-cumtucodinh,,w-meiguanxi,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nkhông sao""}",None,"{""vi"": ""没关系""}","{""vi"": ""没关系 [méi guānxi]: không sao""}",,,[],HSK1,94
t-hsk1-cumtucodinh,,w-meiguanxi,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n你第一次做这个工作，___，慢慢来。\nNǐ dì-yī cì zuò zhège gōngzuò, ___, mànmàn lái.""}","{""vi"": [""A. 什么 [shénme]"", ""B. 没关系 [méi guānxi]"", ""C. 怎么样 [zěnme yàng]"", ""D. 再见 [zàijiàn]""]}","{""vi"": ""B""}","{""vi"": ""你第一次做这个工作，没关系，慢慢来。\nNǐ dì-yī cì zuò zhège gōngzuò, méi guānxi, mànmàn lái.\nDịch: Lần đầu làm công việc này, không sao, từ từ rồi sẽ quen.""}",,,[],HSK1,95
t-hsk1-cumtucodinh,,w-meiguanxi,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 朋友跟我说\""对不起\""，我说\""没关系\""。\nPéngyou gēn wǒ shuō \""duìbuqǐ\"", wǒ shuō \""méi guānxi\""."", ""B. 朋友跟我\""对不起\""，我\""没关系\""说。\nPéngyou gēn wǒ \""duìbuqǐ\"", wǒ \""méi guānxi\"" shuō.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n朋友跟我说\""对不起\""，我说\""没关系\""。\nPéngyou gēn wǒ shuō \""duìbuqǐ\"", wǒ shuō \""méi guānxi\"".\nDịch: Bạn nói \""xin lỗi\"" với tôi, tôi nói \""không sao\"".\n\nCâu sai:\n朋友跟我\""对不起\""，我\""没关系\""说。\nPéngyou gēn wǒ \""duìbuqǐ\"", wǒ \""méi guānxi\"" shuō.\nLý do: Thiếu động từ \""说\"" ở lượt A và sai vị trí \""说\"" ở lượt B (phải đứng trước câu nói trực tiếp).""}",,,[],HSK1,96
t-hsk1-cumtucodinh,,w-meiguanxi,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n没关系你，这是我应该做的。\nMéi guānxi nǐ, zhè shì wǒ yīnggāi zuò de.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""Nguyên nhân sai: \""没关系\"" là cụm từ cố định, không thể đứng trước tân ngữ \""你\"".\n\nCâu đúng:\n没关系，这是我应该做的。\nMéi guānxi, zhè shì wǒ yīnggāi zuò de.\nDịch: Không sao, đây là việc tôi nên làm.""}",,,[],HSK1,97
t-hsk1-cumtucodinh,,w-meiguanxi,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 对不起，我迟到了。\nDuìbuqǐ, wǒ chídào le.\nB: ___，快进来吧。\n___, kuài jìnlái ba.""}","{""vi"": [""A. 有时候 [yǒu shíhou]"", ""B. 口 [kǒu]"", ""C. 再见 [zàijiàn]"", ""D. 没关系 [méi guānxi]""]}","{""vi"": ""D""}","{""vi"": ""A: 对不起，我迟到了。\nB: 没关系，快进来吧。\nDuìbuqǐ, wǒ chídào le.\nMéi guānxi, kuài jìnlái ba.\n\nDịch:\nA: Xin lỗi, tôi đến muộn.\nB: Không sao, mau vào đi.""}",,,[],HSK1,98
t-hsk1-cumtucodinh,,w-youshihou,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n有时候 [yǒu shíhou]""}","{""vi"": [""A. cái gì"", ""B. xin lỗi"", ""C. cảm ơn"", ""D. có lúc, có khi, đôi lúc, thỉnh thoảng""]}","{""vi"": ""D""}","{""vi"": ""有时候 [yǒu shíhou]: có lúc, có khi, đôi lúc, thỉnh thoảng""}",,,[],HSK1,99
